,Open,High,Low,Close,Volume,Dividends,Stock Splits,ticker
21,147.18863235095503,149.44242627870938,146.46702672863907,149.08657836914062,118339000,0.0,0.0,AAPL
22,146.32863460622823,155.571177590554,146.13093629775682,152.72427368164062,154357300,0.0,0.0,AAPL
23,150.8164562342184,151.34036351523568,149.0470210083263,149.98609924316406,69858300,0.0,0.0,AAPL
24,148.9086520667493,153.4458943027817,148.9086520667493,152.87255859375,83322600,0.0,0.0,AAPL
25,152.11139923515765,152.80335083301824,149.43253973358082,150.17391967773438,64120100,0.0,0.0,AAPL
26,152.0125597152097,152.55624141902396,148.6911765868534,149.13600158691406,56007100,0.0,0.0,AAPL
27,147.9677914305051,149.8290111554016,147.73018216274517,149.50230407714844,57450700,0.23,0.0,AAPL
28,149.44290943263957,152.71985991539307,149.41321016170093,152.31396484375,62199000,0.0,0.0,AAPL
29,150.60119133152048,152.23472638587455,149.3537769225568,151.67041015625,61707600,0.0,0.0,AAPL
30,151.58135329250317,153.94749097395436,151.35365383790918,153.77919006347656,65573800,0.0,0.0,AAPL
31,151.97735397330246,154.7692064041291,151.81896289081203,152.1753692626953,68167900,0.0,0.0,AAPL
32,150.8289468385779,151.47245120963535,149.34392280711089,151.02694702148438,59144100,0.0,0.0,AAPL
33,148.70038717333577,149.7894107206676,146.92826533516197,146.99755859375,58867200,0.0,0.0,AAPL
34,147.38368496565576,148.45290411559392,145.69076597475495,147.4232940673828,51011300,0.0,0.0,AAPL
